,bill_id,cosponsor_flg,amendments_flg,popular_flg,related_bills_flg,party_flg,majority_flg,Class
9677,s2358-111,1,0,0,0,0,1,0
9678,s2359-111,1,0,0,0,0,1,0
9679,s2360-111,1,0,0,0,0,1,0
9680,s2361-111,1,0,0,0,0,1,0
9681,s2362-111,1,0,0,0,0,1,0
9682,s2363-111,1,0,0,0,0,1,0
9683,s2364-111,1,0,0,0,0,1,0
9684,s2365-111,1,0,0,0,0,1,0
9685,s2366-111,1,0,0,0,0,1,0
9686,s2367-111,1,0,0,0,0,1,0
9687,s2368-111,1,0,0,0,0,1,0
9688,s2369-111,1,0,0,0,0,1,0
9689,s2370-111,1,0,0,0,0,1,0
9690,s2371-111,0,0,0,0,0,1,0
9691,s2372-111,0,0,0,0,0,1,0
9692,s2373-111,0,0,0,0,0,1,0
9693,s2374-111,0,0,0,0,0,1,0
9694,s2375-111,0,0,0,0,0,1,0
9695,s2376-111,0,0,0,0,0,1,0
9696,s2377-111,0,0,0,0,0,1,0
9697,s2378-111,0,0,0,0,0,1,0
9698,s2379-111,0,0,0,0,0,1,0
9699,s2380-111,0,0,0,0,0,1,0
9700,s2381-111,0,0,0,0,0,1,0
9701,s2382-111,1,0,0,0,0,1,0
9702,s2383-111,1,0,0,0,0,1,0
9703,s2789-111,1,0,0,1,0,1,0
9704,s2933-111,1,0,0,1,0,1,1
9705,s303-111,1,1,0,0,0,1,1
9706,s321-111,1,0,0,0,0,1,0
9707,s3322-111,1,0,0,1,0,1,0
9708,s3618-111,0,0,0,0,0,1,0
9709,s3973-111,1,0,0,1,0,1,1
9710,s3983-111,0,0,0,0,0,1,0
9711,s469-111,1,0,0,1,0,1,1
9712,s775-111,1,0,0,1,0,1,0
9713,s806-111,1,1,0,0,0,1,1
9714,s840-111,1,0,0,0,0,1,0
9715,s854-111,1,0,0,0,0,1,0
9716,s872-111,1,0,0,0,0,1,1
9717,s1078-111,1,0,0,1,1,1,1
9718,s1144-111,1,0,0,0,1,1,0
9719,s1327-111,1,0,0,0,1,1,0
9720,s1332-111,0,0,0,1,1,1,0
9721,s1407-111,0,1,0,1,1,1,1
9722,s1520-111,1,0,0,1,1,1,0
9723,s1664-111,0,0,0,0,1,1,0
9724,s2726-111,0,0,0,1,1,1,1
9725,s3310-111,0,0,0,0,1,1,0
9726,s337-111,1,0,0,1,1,1,0
9727,s3555-111,1,0,0,1,1,1,0
9728,s3615-111,0,0,0,1,1,1,1
9729,s3621-111,1,0,0,0,1,1,0
9730,s3870-111,0,0,0,1,1,1,0
9731,s3978-111,1,0,0,1,1,1,0
9732,s492-111,1,0,0,1,1,1,0
9733,s617-111,1,0,0,1,1,1,0
9734,s655-111,1,0,0,0,1,1,0
9735,s802-111,1,0,0,1,1,1,0
9736,s1546-111,1,0,0,1,0,1,0
9737,s1688-111,1,0,0,1,0,1,0
9738,s1690-111,0,0,0,0,0,1,0
9739,s1718-111,0,0,0,1,0,1,0
9740,s1719-111,1,0,0,0,0,1,1
9741,s1757-111,0,0,0,1,0,1,1
9742,s1758-111,1,0,0,1,0,1,0
9743,s2980-111,1,0,0,1,0,1,0
9744,s3016-111,1,0,0,1,0,1,0
9745,s3083-111,0,0,0,0,0,1,0
9746,s3096-111,0,0,0,1,0,1,0
9747,s3385-111,1,0,0,0,0,1,0
9748,s3536-111,1,0,0,0,0,1,0
9749,s389-111,0,0,0,0,0,1,0
9750,s4047-111,0,0,0,0,0,1,0
9751,s411-111,1,0,0,0,0,1,0
9752,s426-111,0,0,0,0,0,1,0
9753,s563-111,1,0,0,1,0,1,0
9754,s600-111,1,0,0,1,0,1,0
9755,s865-111,0,0,0,1,0,1,0
9756,s1039-111,1,0,0,1,1,1,0
9757,s1087-111,0,0,0,0,1,1,0
9758,s138-111,1,0,0,1,1,1,0
9759,s1409-111,1,0,0,1,1,1,0
9760,s1413-111,1,0,0,1,1,1,0
9761,s142-111,1,0,0,0,1,1,0
9762,s143-111,0,0,0,0,1,1,0
9763,s144-111,1,0,0,1,1,1,0
9764,s1444-111,0,0,0,1,1,1,0
9765,s1482-111,1,0,0,0,1,1,0
9766,s1524-111,1,0,0,0,1,1,1
9767,s1559-111,1,0,0,0,1,1,0
9768,s1669-111,0,0,0,0,1,1,0
9769,s1707-111,1,0,0,1,1,1,1
9770,s1715-111,1,0,0,1,1,1,0
9771,s1716-111,1,0,0,1,1,1,0
9772,s1733-111,1,0,0,1,1,1,1
9773,s1831-111,0,0,0,0,1,1,0
9774,s1866-111,0,0,0,1,1,1,0
9775,s2096-111,0,0,0,1,1,1,0
9776,s2321-111,1,0,0,0,1,1,0
9777,s2322-111,1,0,0,0,1,1,0
9778,s2323-111,1,0,0,0,1,1,0
9779,s2324-111,1,0,0,0,1,1,0
9780,s2325-111,1,0,0,0,1,1,0
9781,s2326-111,1,0,0,0,1,1,0
9782,s2327-111,1,0,0,0,1,1,0
9783,s2328-111,1,0,0,0,1,1,0
9784,s2329-111,1,0,0,0,1,1,0
9785,s2330-111,1,0,0,0,1,1,0
9786,s2331-111,1,0,0,0,1,1,0
9787,s2332-111,1,0,0,0,1,1,0
9788,s2333-111,1,0,0,0,1,1,0
9789,s2334-111,1,0,0,1,1,1,0
9790,s2335-111,1,0,0,1,1,1,0
9791,s24-111,1,0,0,1,1,1,0
9792,s2446-111,1,0,0,1,1,1,0
9793,s2521-111,1,0,0,0,1,1,0
9794,s2661-111,0,0,0,0,1,1,0
9795,s2748-111,1,0,0,1,1,1,0
9796,s2765-111,1,0,0,1,1,1,0
9797,s2766-111,1,0,0,1,1,1,0
9798,s2828-111,1,0,0,1,1,1,0
9799,s2835-111,1,0,0,0,1,1,0
9800,s2882-111,1,0,0,1,1,1,0
9801,s2971-111,1,0,0,1,1,1,1
9802,s2982-111,1,0,0,1,1,1,1
9803,s3028-111,1,0,0,1,1,1,0
9804,s3029-111,1,0,0,1,1,1,0
9805,s3116-111,1,0,0,1,1,1,0
9806,s3118-111,0,0,0,1,1,1,0
9807,s3151-111,1,0,0,0,1,1,0
9808,s3193-111,1,0,0,0,1,1,0
9809,s3210-111,1,0,0,0,1,1,0
9810,s3229-111,1,0,0,0,1,1,0
9811,s3311-111,1,0,0,0,1,1,0
9812,s3317-111,1,0,0,1,1,1,1
9813,s3339-111,1,0,0,1,1,1,0
9814,s3360-111,0,0,0,1,1,1,0
9815,s3423-111,0,0,0,0,1,1,0
9816,s3465-111,1,0,0,1,1,1,1
9817,s366-111,1,0,0,1,1,1,0
9818,s3667-111,1,0,0,1,1,1,0
9819,s3688-111,0,0,0,0,1,1,1
9820,s3711-111,0,0,0,1,1,1,0
9821,s3738-111,0,0,0,0,1,1,0
9822,s3776-111,0,0,0,0,1,1,0
9823,s3786-111,1,0,0,1,1,1,0
9824,s3847-111,1,0,0,1,1,1,1
9825,s3849-111,1,0,0,0,1,1,0
9826,s3918-111,1,0,0,1,1,1,0
9827,s3950-111,1,0,0,1,1,1,0
9828,s3951-111,1,0,0,1,1,1,0
9829,s4046-111,0,0,0,0,1,1,0
9830,s4058-111,0,0,0,1,1,1,1
9831,s434-111,1,0,0,0,1,1,0
9832,s463-111,0,0,0,0,1,1,0
9833,s545-111,1,0,0,0,1,1,0
9834,s588-111,1,0,0,1,1,1,1
9835,s649-111,1,0,0,0,1,1,1
9836,s701-111,1,0,0,1,1,1,0
9837,s705-111,1,0,0,0,1,1,1
9838,s77-111,1,0,0,0,1,1,0
9839,s78-111,1,0,0,0,1,1,0
9840,s79-111,0,0,0,0,1,1,0
9841,s831-111,1,0,0,1,1,1,0
9842,s841-111,1,1,0,1,1,1,1
9843,s842-111,0,0,0,0,1,1,0
9844,s850-111,1,0,0,1,1,1,1
9845,s851-111,1,0,0,1,1,1,0
9846,s883-111,1,0,0,1,1,1,0
9847,s902-111,1,0,0,1,1,1,0
9848,s954-111,1,0,0,0,1,1,1
9849,s955-111,1,0,0,0,1,1,1
9850,s962-111,1,0,0,1,1,1,1
9851,s969-111,1,0,0,1,1,1,0
9852,s1023-111,1,1,0,1,1,1,1
9853,s1232-111,1,0,0,1,1,1,1
9854,s1273-111,1,0,0,1,1,1,0
9855,s1436-111,0,0,0,1,1,1,1
9856,s1635-111,1,0,0,0,1,1,1
9857,s1703-111,1,0,0,1,1,1,1
9858,s1746-111,0,0,0,0,1,1,0
9859,s1790-111,1,0,0,1,1,1,1
9860,s195-111,1,0,0,0,1,1,0
9861,s260-111,1,0,0,0,1,1,0
9862,s2745-111,1,0,0,0,1,1,0
9863,s2768-111,1,1,0,1,1,1,1
9864,s304-111,0,0,0,1,1,1,0
9865,s3058-111,1,0,0,1,1,1,0
9866,s3235-111,1,0,0,1,1,1,1
9867,s3442-111,1,0,0,1,1,1,0
9868,s3471-111,1,0,0,1,1,1,0
9869,s3495-111,1,0,0,1,1,1,1
9870,s3511-111,1,0,0,1,1,1,0
9871,s3635-111,0,0,0,1,1,1,1
9872,s3648-111,1,0,0,1,1,1,1
9873,s3752-111,1,0,0,0,1,1,0
9874,s3761-111,0,0,0,0,1,1,0
9875,s3851-111,0,0,0,0,1,1,0
9876,s3893-111,1,0,0,1,1,1,0
9877,s3997-111,1,0,0,0,1,1,0
9878,s428-111,1,0,0,1,1,1,0
9879,s442-111,1,0,0,1,1,1,0
9880,s525-111,1,0,0,1,1,1,0
9881,s774-111,1,0,0,0,1,1,0
9882,s797-111,1,0,0,1,1,1,1
9883,s864-111,1,0,0,1,1,1,0
9884,s948-111,1,0,0,0,1,1,0
9885,s1004-111,1,0,0,1,1,1,0
9886,s1021-111,1,0,0,0,1,1,0
9887,s1030-111,1,0,0,0,1,1,0
9888,s1045-111,0,0,0,0,1,1,0
9889,s1046-111,0,0,0,0,1,1,0
9890,s1072-111,1,0,0,0,1,1,0
9891,s1106-111,1,0,0,0,1,1,0
9892,s1118-111,1,0,0,0,1,1,0
9893,s1119-111,0,0,0,0,1,1,0
9894,s1120-111,0,0,0,0,1,1,0
9895,s1222-111,1,0,0,1,1,1,0
9896,s1281-111,1,0,0,1,1,1,0
9897,s1558-111,1,0,0,0,1,1,0
9898,s1612-111,1,0,0,1,1,1,0
9899,s1650-111,0,0,0,1,1,1,0
9900,s1743-111,1,0,0,1,1,1,0
9901,s1780-111,1,0,0,1,1,1,0
9902,s2012-111,0,0,0,0,1,1,0
9903,s2013-111,0,0,0,0,1,1,0
9904,s2106-111,1,0,0,1,1,1,0
9905,s254-111,1,0,0,1,1,1,0
9906,s26-111,1,0,0,0,1,1,0
9907,s2785-111,1,0,0,0,1,1,0
9908,s2837-111,1,0,0,0,1,1,0
9909,s2926-111,1,0,0,0,1,1,0
9910,s316-111,1,0,0,1,1,1,0
9911,s3171-111,1,0,0,1,1,1,0
9912,s3255-111,1,0,0,1,1,1,0
9913,s3285-111,1,0,0,1,1,1,0
9914,s3307-111,0,1,0,1,1,1,1
9915,s3328-111,1,0,0,1,1,1,0
9916,s343-111,1,0,0,1,1,1,0
9917,s3436-111,0,0,0,1,1,1,0
9918,s3437-111,1,0,0,1,1,1,0
9919,s3572-111,1,0,0,1,1,1,0
9920,s3656-111,1,0,0,1,1,1,1
9921,s3692-111,1,0,0,1,1,1,0
9922,s3719-111,1,0,0,0,1,1,0
9923,s3735-111,1,0,0,1,1,1,0
9924,s3745-111,0,0,0,0,1,1,0
9925,s3811-111,1,0,0,0,1,1,0
9926,s3819-111,1,0,0,0,1,1,0
9927,s3838-111,1,0,0,0,1,1,0
9928,s3850-111,0,0,0,0,1,1,0
9929,s3875-111,1,0,0,1,1,1,0
9930,s3915-111,0,0,0,0,1,1,0
9931,s410-111,1,0,0,0,1,1,0
9932,s427-111,1,0,0,1,1,1,0
9933,s461-111,1,0,0,1,1,1,0
9934,s538-111,1,0,0,1,1,1,0
9935,s645-111,1,0,0,1,1,1,0
9936,s671-111,1,0,0,1,1,1,0
9937,s769-111,1,0,0,1,1,1,0
9938,s825-111,1,0,0,0,1,1,0
9939,s870-111,1,0,0,1,1,1,0
9940,s947-111,1,0,0,1,1,1,0
9941,s950-111,1,0,0,1,1,1,0
9942,s978-111,1,0,0,1,1,1,0
9943,s985-111,1,0,0,1,1,1,0
9944,s996-111,1,0,0,1,1,1,0
9945,s997-111,1,0,0,0,1,1,0
9946,s1089-111,1,0,0,1,1,1,0
9947,s1203-111,1,0,0,0,1,1,0
9948,s1213-111,1,0,0,0,1,1,0
9949,s1474-111,1,0,0,0,1,1,0
9950,s1631-111,1,0,0,0,1,1,0
9951,s1796-111,0,0,0,1,1,1,1
9952,s1823-111,1,0,0,1,1,1,0
9953,s1824-111,0,0,0,0,1,1,0
9954,s1826-111,0,0,0,0,1,1,0
9955,s1827-111,0,0,0,0,1,1,0
9956,s1828-111,0,0,0,0,1,1,0
9957,s1829-111,0,0,0,0,1,1,0
9958,s1928-111,1,0,0,0,1,1,0
9959,s1934-111,1,0,0,1,1,1,0
9960,s274-111,1,0,0,1,1,1,0
9961,s275-111,0,0,0,1,1,1,1
9962,s2771-111,1,0,0,1,1,1,0
9963,s280-111,1,0,0,0,1,1,0
9964,s2917-111,1,0,0,1,1,1,1
9965,s2936-111,1,0,0,1,1,1,0
9966,s2949-111,1,0,0,0,1,1,1
9967,s3035-111,1,0,0,0,1,1,0
9968,s3075-111,1,0,0,0,1,1,1
9969,s308-111,1,0,0,0,1,1,0
9970,s3085-111,0,0,0,0,1,1,0
9971,s309-111,1,0,0,0,1,1,0
9972,s3109-111,1,0,0,1,1,1,0
9973,s3275-111,1,0,0,1,1,1,0
9974,s3290-111,1,0,0,1,1,1,0
9975,s3381-111,1,0,0,1,1,1,0
9976,s3398-111,1,0,0,1,1,1,0
9977,s350-111,0,0,0,1,1,1,1
9978,s3513-111,1,0,0,1,1,1,0
9979,s3793-111,0,0,0,0,1,1,1
9980,s3807-111,1,0,0,0,1,1,0
9981,s3864-111,1,0,0,1,1,1,0
9982,s3889-111,1,0,0,1,1,1,0
9983,s3946-111,1,0,0,1,1,1,0
9984,s3981-111,1,0,0,1,1,1,0
9985,s450-111,1,0,0,1,1,1,0
9986,s609-111,0,0,0,0,1,1,0
9987,s632-111,1,0,0,1,1,1,0
9988,s637-111,1,0,0,1,1,1,0
9989,s651-111,1,0,0,0,1,1,1
9990,s711-111,1,0,0,1,1,1,0
9991,s722-111,1,0,0,0,1,1,0
9992,s735-111,1,0,0,1,1,1,1
9993,s758-111,1,0,0,1,1,1,0
9994,s791-111,0,0,0,1,1,1,0
9995,s812-111,1,0,0,1,1,1,0
9996,s868-111,1,0,0,0,1,1,0
9997,s1179-111,1,0,0,1,0,1,0
9998,s1209-111,1,0,0,1,0,1,0
9999,s1450-111,1,0,0,1,0,1,0
10000,s154-111,1,0,0,0,0,1,0
10001,s163-111,1,0,0,1,0,1,0
10002,s164-111,1,0,0,1,0,1,0
10003,s1727-111,1,0,0,1,0,1,0
10004,s1784-111,0,0,0,0,0,1,0
10005,s1785-111,0,0,0,0,0,1,0
10006,s202-111,1,0,0,1,0,1,0
10007,s2806-111,1,0,0,1,0,1,0
10008,s2965-111,0,0,0,1,0,1,0
10009,s2987-111,0,0,0,1,0,1,0
10010,s2988-111,0,0,0,1,0,1,0
10011,s3041-111,0,0,0,1,0,1,0
10012,s31-111,0,0,0,1,0,1,0
10013,s3122-111,1,0,0,1,0,1,0
10014,s33-111,0,0,0,1,0,1,1
10015,s347-111,1,0,0,0,0,1,0
10016,s351-111,1,0,0,0,0,1,0
10017,s3552-111,1,0,0,0,0,1,0
10018,s3730-111,1,0,0,0,0,1,0
10019,s3980-111,0,0,0,0,0,1,0
10020,s4004-111,1,0,0,1,0,1,0
10021,s41-111,0,0,0,0,0,1,0
10022,s42-111,1,0,0,0,0,1,0
10023,s43-111,1,0,0,1,0,1,0
10024,s44-111,0,0,0,0,0,1,0
10025,s45-111,1,0,0,1,0,1,0
10026,s46-111,1,0,0,1,0,1,0
10027,s47-111,1,0,0,1,0,1,0
10028,s48-111,0,0,0,0,0,1,0
10029,s508-111,1,0,0,1,0,1,0
10030,s677-111,1,0,0,0,0,1,0
10031,s730-111,1,0,0,0,0,1,0
10032,s995-111,1,0,0,1,0,1,0
10033,s1318-111,1,0,0,0,0,1,0
10034,s1611-111,1,0,0,1,0,1,0
10035,s170-111,1,0,0,1,0,1,0
10036,s1844-111,0,0,0,0,0,1,0
10037,s2797-111,0,0,0,0,0,1,0
10038,s300-111,0,0,0,0,0,1,0
10039,s580-111,1,0,0,0,0,1,0
10040,s640-111,1,0,0,0,0,1,0
10041,s917-111,0,0,0,0,0,1,0
10042,s1108-111,1,0,0,1,1,1,0
10043,s1308-111,1,0,0,0,1,1,1
10044,s1317-111,1,0,0,1,1,1,0
10045,s1385-111,1,0,0,0,1,1,0
10046,s1445-111,1,0,0,1,1,1,0
10047,s159-111,1,0,0,1,1,1,0
10048,s173-111,1,0,0,0,1,1,0
10049,s1736-111,1,0,0,1,1,1,0
10050,s1760-111,1,0,0,1,1,1,0
10051,s1764-111,1,0,0,1,1,1,0
10052,s2710-111,0,0,0,0,1,1,0
10053,s2711-111,0,0,0,0,1,1,0
10054,s2712-111,0,0,0,0,1,1,0
10055,s2713-111,0,0,0,0,1,1,0
10056,s2714-111,0,0,0,0,1,1,0
10057,s2715-111,0,0,0,0,1,1,0
10058,s2716-111,0,0,0,0,1,1,0
10059,s2717-111,0,0,0,0,1,1,0
10060,s2718-111,0,0,0,0,1,1,0
10061,s2719-111,0,0,0,0,1,1,0
10062,s2720-111,0,0,0,0,1,1,0
10063,s2721-111,0,0,0,0,1,1,0
10064,s2820-111,1,0,0,0,1,1,0
10065,s2848-111,0,0,0,0,1,1,0
10066,s2920-111,1,0,0,1,1,1,0
10067,s2940-111,0,0,0,0,1,1,0
10068,s2992-111,1,0,0,1,1,1,0
10069,s3013-111,1,0,0,1,1,1,1
10070,s3142-111,1,0,0,1,1,1,0
10071,s3164-111,1,0,0,1,1,1,0
10072,s3209-111,0,0,0,0,1,1,0
10073,s3288-111,1,0,0,1,1,1,0
10074,s3329-111,1,0,0,0,1,1,0
10075,s3343-111,0,0,0,0,1,1,0
10076,s3353-111,1,0,0,0,1,1,0
10077,s3357-111,1,0,0,1,1,1,0
10078,s3366-111,1,0,0,1,1,1,0
10079,s3374-111,1,0,0,0,1,1,1
10080,s3443-111,0,0,0,0,1,1,0
10081,s3492-111,1,0,0,1,1,1,0
10082,s3566-111,1,0,0,0,1,1,1
10083,s3598-111,1,0,0,0,1,1,0
10084,s3599-111,1,0,0,1,1,1,0
10085,s3607-111,0,0,0,1,1,1,1
10086,s3629-111,1,0,0,1,1,1,0
10087,s3661-111,1,0,0,1,1,1,0
10088,s3678-111,1,0,0,1,1,1,0
10089,s3856-111,1,0,0,0,1,1,0
10090,s3878-111,1,0,0,1,1,1,0
10091,s3890-111,0,0,0,1,1,1,0
10092,s3960-111,1,0,0,1,1,1,0
10093,s3996-111,0,0,0,0,1,1,0
10094,s551-111,1,0,0,1,1,1,0
10095,s611-111,1,0,0,1,1,1,0
10096,s643-111,1,0,0,1,1,1,0
10097,s685-111,1,1,0,0,1,1,1
10098,s779-111,1,0,0,1,1,1,0
10099,s843-111,1,0,0,1,1,1,0
10100,s844-111,1,0,0,1,1,1,0
10101,s878-111,1,0,0,1,1,1,1
10102,s915-111,1,0,0,0,1,1,0
10103,s936-111,1,0,0,0,1,1,0
10104,s937-111,1,0,0,1,1,1,1
10105,s1071-111,1,0,0,0,0,1,0
10106,s1348-111,1,0,0,1,0,1,0
10107,s1997-111,0,0,0,0,0,1,0
10108,s1998-111,0,0,0,0,0,1,0
10109,s1999-111,0,0,0,0,0,1,0
10110,s2000-111,0,0,0,0,0,1,0
10111,s2001-111,0,0,0,0,0,1,0
10112,s2002-111,0,0,0,0,0,1,0
10113,s2003-111,0,0,0,0,0,1,0
10114,s2004-111,0,0,0,0,0,1,0
10115,s2005-111,0,0,0,0,0,1,0
10116,s2006-111,0,0,0,0,0,1,0
10117,s2007-111,0,0,0,0,0,1,0
10118,s2008-111,0,0,0,0,0,1,0
10119,s2009-111,0,0,0,0,0,1,0
10120,s2010-111,0,0,0,0,0,1,0
10121,s296-111,1,0,0,1,0,1,0
10122,s3592-111,1,0,0,0,0,1,1
10123,s3910-111,1,0,0,0,0,1,0
10124,s3911-111,1,0,0,1,0,1,0
10125,s3912-111,0,0,0,0,0,1,0
10126,s494-111,0,0,0,0,0,1,0
10127,s644-111,1,0,0,1,0,1,0
10128,s742-111,1,0,0,1,0,1,0
10129,s1113-111,1,0,0,0,1,1,0
10130,s1171-111,1,0,0,1,1,1,0
10131,s1288-111,1,0,0,0,1,1,1
10132,s1296-111,0,0,0,0,1,1,0
10133,s1350-111,1,0,0,0,1,1,0
10134,s1505-111,1,0,0,1,1,1,0
10135,s1531-111,0,0,0,0,1,1,0
10136,s2863-111,0,0,0,0,1,1,0
10137,s2864-111,0,0,0,0,1,1,0
10138,s2942-111,1,0,0,0,1,1,0
10139,s2985-111,1,0,0,1,1,1,0
10140,s3243-111,0,0,0,1,1,1,1
10141,s3304-111,1,1,0,1,1,1,1
10142,s3530-111,1,0,0,0,1,1,0
10143,s3685-111,1,0,0,0,1,1,0
10144,s3742-111,1,0,0,1,1,1,0
10145,s3828-111,0,0,0,1,1,1,1
10146,s3884-111,1,0,0,0,1,1,0
10147,s583-111,1,0,0,1,1,1,1
10148,s713-111,0,0,0,0,1,1,1
10149,s927-111,0,0,0,0,1,1,0
10150,s928-111,1,0,0,0,1,1,0
10151,s1127-111,0,0,0,0,0,1,0
10152,s1363-111,1,0,0,0,0,1,0
10153,s1364-111,1,0,0,1,0,1,0
10154,s1401-111,1,0,0,1,0,1,0
10155,s1485-111,1,0,0,1,0,1,0
10156,s1555-111,1,0,0,1,0,1,0
10157,s512-111,1,0,0,1,0,1,0
10158,s557-111,1,0,0,1,0,1,0
10159,s974-111,0,0,0,0,0,1,0
10160,s975-111,1,0,0,0,0,1,0
10161,s1227-111,1,0,0,1,0,1,0
10162,s1240-111,0,0,0,1,0,1,0
10163,s1324-111,1,0,0,0,0,1,0
10164,s1351-111,1,0,0,0,0,1,0
10165,s1459-111,1,0,0,1,0,1,0
10166,s1572-111,0,0,0,1,0,1,1
10167,s2939-111,0,0,0,1,0,1,1
10168,s2990-111,1,0,0,1,0,1,0
10169,s3048-111,0,0,0,0,0,1,0
10170,s3152-111,1,0,0,1,0,1,1
10171,s3383-111,0,0,0,1,0,1,0
10172,s34-111,1,0,0,1,0,1,1
10173,s3624-111,1,0,0,0,0,1,0
10174,s374-111,1,0,0,1,0,1,0
10175,s3826-111,1,0,0,1,0,1,0
10176,s3975-111,0,0,0,1,0,1,1
10177,s4003-111,1,0,0,0,0,1,0
10178,s478-111,1,0,0,1,0,1,1
10179,s180-111,1,0,0,1,1,1,0
10180,s183-111,1,0,0,1,1,1,0
10181,s184-111,1,0,0,0,1,1,0
10182,s185-111,1,0,0,1,1,1,0
10183,s186-111,1,0,0,0,1,1,0
10184,s191-111,1,0,0,1,1,1,0
10185,s100-111,0,0,0,0,0,1,0
10186,s101-111,0,0,0,1,0,1,0
10187,s102-111,1,0,0,1,0,1,0
10188,s103-111,0,0,0,0,0,1,0
10189,s104-111,0,0,0,0,0,1,0
10190,s105-111,0,0,0,0,0,1,0
10191,s106-111,0,0,0,0,0,1,0
10192,s107-111,0,0,0,0,0,1,0
10193,s108-111,0,0,0,0,0,1,0
10194,s1103-111,1,0,0,0,0,1,0
10195,s1116-111,0,0,0,0,0,1,0
10196,s115-111,0,0,0,0,0,1,0
10197,s1184-111,1,0,0,1,0,1,0
10198,s1323-111,1,0,0,0,0,1,0
10199,s1344-111,1,0,0,1,0,1,1
10200,s1419-111,0,0,0,0,0,1,0
10201,s1420-111,0,0,0,0,0,1,0
10202,s1471-111,1,0,0,1,0,1,0
10203,s1522-111,0,0,0,1,0,1,0
10204,s1586-111,0,0,0,0,0,1,0
10205,s1710-111,1,0,0,1,0,1,0
10206,s1769-111,0,0,0,0,0,1,0
10207,s2051-111,1,0,0,1,0,1,0
10208,s2192-111,0,0,0,0,0,1,0
10209,s2338-111,0,0,0,0,0,1,0
10210,s2339-111,0,0,0,0,0,1,0
10211,s2340-111,0,0,0,0,0,1,0
10212,s2341-111,0,0,0,0,0,1,0
10213,s2342-111,0,0,0,0,0,1,0
10214,s2343-111,0,0,0,0,0,1,0
10215,s2344-111,0,0,0,0,0,1,0
10216,s2345-111,0,0,0,0,0,1,0
10217,s2346-111,0,0,0,0,0,1,0
10218,s2347-111,0,0,0,0,0,1,0
10219,s2469-111,0,0,0,0,0,1,0
10220,s2470-111,0,0,0,0,0,1,0
10221,s2752-111,1,0,0,0,0,1,0
10222,s2795-111,0,0,0,0,0,1,0
10223,s2850-111,0,0,0,0,0,1,0
10224,s2932-111,0,0,0,0,0,1,0
10225,s2934-111,0,0,0,0,0,1,0
10226,s3051-111,0,0,0,1,0,1,0
10227,s3147-111,0,0,0,1,0,1,0
10228,s3203-111,0,0,0,0,0,1,0
10229,s3347-111,1,0,0,1,0,1,1
10230,s3375-111,1,0,0,1,0,1,0
10231,s3384-111,0,0,0,0,0,1,0
10232,s3410-111,1,0,0,1,0,1,1
10233,s3417-111,0,0,0,0,0,1,0
10234,s3461-111,1,0,0,1,0,1,0
10235,s3489-111,1,0,0,1,0,1,0
10236,s3588-111,1,0,0,1,0,1,1
10237,s3699-111,0,0,0,0,0,1,0
10238,s3792-111,0,0,0,1,0,1,0
10239,s3812-111,1,0,0,1,0,1,0
10240,s3814-111,1,0,0,1,0,1,1
10241,s3999-111,0,0,0,0,0,1,0
10242,s4015-111,1,0,0,0,0,1,0
10243,s472-111,1,0,0,1,0,1,0
10244,s489-111,0,0,0,0,0,1,0
10245,s556-111,1,0,0,1,0,1,0
10246,s570-111,1,0,0,1,0,1,1
10247,s80-111,0,0,0,0,0,1,0
10248,s81-111,0,0,0,1,0,1,0
10249,s82-111,0,0,0,0,0,1,0
10250,s83-111,0,0,0,1,0,1,0
10251,s84-111,1,0,0,0,0,1,0
10252,s85-111,1,0,0,0,0,1,0
10253,s852-111,1,0,0,1,0,1,0
10254,s86-111,1,0,0,0,0,1,0
10255,s87-111,0,0,0,1,0,1,0
10256,s88-111,0,0,0,1,0,1,0
10257,s89-111,0,0,0,0,0,1,0
10258,s90-111,0,0,0,1,0,1,0
10259,s91-111,0,0,0,0,0,1,0
10260,s92-111,0,0,0,0,0,1,0
10261,s94-111,0,0,0,0,0,1,0
10262,s95-111,1,0,0,0,0,1,0
10263,s96-111,1,0,0,0,0,1,0
10264,s97-111,0,0,0,0,0,1,0
10265,s98-111,1,0,0,0,0,1,0
10266,s99-111,0,0,0,0,0,1,0
10267,s1178-111,1,0,0,1,1,1,1
10268,s1468-111,1,0,0,1,1,1,0
10269,s1750-111,0,0,0,1,1,1,1
10270,s1774-111,1,1,0,0,1,1,1
10271,s2953-111,1,0,0,1,1,1,0
10272,s2970-111,1,0,0,0,1,1,0
10273,s3148-111,1,0,0,1,1,1,0
10274,s3365-111,0,0,0,1,1,1,0
10275,s3477-111,1,0,0,1,1,1,0
10276,s354-111,1,0,0,1,1,1,0
10277,s3691-111,0,0,0,0,1,1,0
10278,s4001-111,1,0,0,0,1,1,0
10279,s491-111,1,0,0,1,1,1,0
10280,s572-111,1,0,0,1,1,1,0
10281,s714-111,1,0,0,1,1,1,1
10282,s847-111,0,0,0,0,1,1,0
10283,s1058-111,1,0,0,1,1,1,0
10284,s1264-111,1,0,0,1,1,1,1
10285,s1321-111,1,0,0,1,1,1,0
10286,s1417-111,0,0,0,1,1,1,0
10287,s1418-111,1,0,0,1,1,1,0
10288,s1575-111,1,0,0,1,1,1,0
10289,s1601-111,0,0,0,1,1,1,0
10290,s1602-111,1,0,0,1,1,1,0
